tourney_id,tourney_name,match_id,winner_name,loser_name
1885-540,Wimbledon,13,Arthur John Stanley,George Arnulph Montgomerie
1885-540,Wimbledon,14,Herbert Fortescue Lawford,Harry Grove
1885-540,Wimbledon,15,Patrick Bowes  Lyon,Charles Hoadley Ashe Ross
1885-540,Wimbledon,16,Ernest Renshaw,Herbert Chipp
1885-540,Wimbledon,17,Ernest De Sylly Hamilton Browne,Michael Gallwey Mcnamara
1885-540,Wimbledon,18,James Dwight,Arthur John Stanley
1885-540,Wimbledon,19,Herbert Fortescue Lawford,Patrick Bowes  Lyon
1885-540,Wimbledon,20,Ernest Renshaw,Ernest De Sylly Hamilton Browne
1885-540,Wimbledon,21,Herbert Fortescue Lawford,James Dwight
1885-540,Wimbledon,22,Herbert Fortescue Lawford,Ernest Renshaw
1885-540,Wimbledon,23,William Charles Renshaw,Herbert Fortescue Lawford
1885-560,US Open,1,Robert Livingston Beeckman,Ga Smith
1885-560,US Open,2,Frederick S Mansfield,Ce Garrett
1885-560,US Open,3,St Hooper,Fitzjames Hynes
1885-560,US Open,4,Crawford Nightingale,Hs Morgan
1885-560,US Open,5,Wallace Percy Knapp,W Shippen
1885-560,US Open,6,Cbemont Davis,Palmer E Presbry
1885-560,US Open,7,H Lillenthal,Clarence Monroe Clark
1885-560,US Open,8,Walter Van Renssalaer Berry,Ma Dew Howe
1885-560,US Open,9,Fiske Warren,Wilfred Lewis
1885-560,US Open,10,Foxhall Parker Keane,Fh Gillette
1885-560,US Open,11,Joseph Sill Clark,Robert Livingston Beeckman
1885-560,US Open,12,Alexander Moffat,Frederick S Mansfield
1885-560,US Open,13,Wallace Percy Knapp,St Hooper
1885-560,US Open,14,Howard Augustus Taylor,Crawford Nightingale
1885-560,US Open,15,Godfrey Malbone Brinley,Henry Warner Slocum Jr
1885-560,US Open,16,Cbemont Davis,H Lillenthal
1885-560,US Open,17,Walter Van Renssalaer Berry,Fiske Warren
1885-560,US Open,18,Foxhall Parker Keane,Morton S Paton
1885-560,US Open,19,Joseph Sill Clark,Alexander Moffat
1885-560,US Open,20,Wallace Percy Knapp,Howard Augustus Taylor
1885-560,US Open,21,Godfrey Malbone Brinley,Cbemont Davis
1885-560,US Open,22,Walter Van Renssalaer Berry,Foxhall Parker Keane
1885-560,US Open,23,Wallace Percy Knapp,Joseph Sill Clark
1885-560,US Open,24,Godfrey Malbone Brinley,Walter Van Renssalaer Berry
1885-560,US Open,25,Godfrey Malbone Brinley,Wallace Percy Knapp
1885-560,US Open,26,Richard Dudley Sears,Godfrey Malbone Brinley
1886-540,Wimbledon,1,Toler Roberts Garvey,Howard Pease
1886-540,Wimbledon,2,Wilfred Milne,Eyre Chatterton
1886-540,Wimbledon,3,William C Taylor,Ar Lewis
1886-540,Wimbledon,4,Michael Gallwey Mcnamara,John Henry Lewis
1886-540,Wimbledon,5,Ernest Renshaw,Herbert Chipp
1886-540,Wimbledon,6,Ernest Wool Lewis,Charles Prideaux Triscott
1886-540,Wimbledon,7,Edward James Avory,Claude Erskine Farrer
1886-540,Wimbledon,8,Willoughby James Hamilton,Ernest George Meers
1886-540,Wimbledon,9,Herbert Fortescue Lawford,Harry Grove
1886-540,Wimbledon,10,William C Taylor,Wilfred Milne
1886-540,Wimbledon,11,Ernest Renshaw,Michael Gallwey Mcnamara
1886-540,Wimbledon,12,Ernest Wool Lewis,Harold S Stone
1886-540,Wimbledon,13,Charles Hoadley Ashe Ross,Oswald Milne
1886-540,Wimbledon,14,Herbert William Wrangham Wilberforce,Patrick Bowes  Lyon
1886-540,Wimbledon,15,Toler Roberts Garvey,Edward James Avory
1886-540,Wimbledon,16,Herbert Fortescue Lawford,Willoughby James Hamilton
1886-540,Wimbledon,17,Ernest Wool Lewis,Ernest Renshaw
1886-540,Wimbledon,18,Herbert William Wrangham Wilberforce,Charles Hoadley Ashe Ross
1886-540,Wimbledon,19,Toler Roberts Garvey,William C Taylor
1886-540,Wimbledon,20,Ernest Wool Lewis,Herbert William Wrangham Wilberforce
1886-540,Wimbledon,21,Herbert Fortescue Lawford,Toler Roberts Garvey
1886-540,Wimbledon,22,Herbert Fortescue Lawford,Ernest Wool Lewis
1886-540,Wimbledon,23,William Charles Renshaw,Herbert Fortescue Lawford
1886-560,US Open,1,Palmer E Presbry,Harry Y Gamble
1886-560,US Open,2,Ga Smith,Wh Barnes
1886-560,US Open,3,Godfrey Malbone Brinley,Palmer E Presbry
1886-560,US Open,4,Joseph Sill Clark,X Edgar
1886-560,US Open,5,Henry Warner Slocum Jr,Oliver Samuel Campbell
1886-560,US Open,6,Philip Shelton Sears,Wr Weeden
1886-560,US Open,7,Howard Augustus Taylor,James Dwight
1886-560,US Open,8,Ga Smith,Ea Manice
1886-560,US Open,9,Robert Livingston Beeckman,X Miller
1886-560,US Open,10,Herbert Mason Sears,Crawford Nightingale
1886-560,US Open,11,Frederick S Mansfield,Wilfred Lewis
1886-560,US Open,12,Mantell Fielding,S H Hooper
1886-560,US Open,13,Charles A Chase,Arthur L Rives
1886-560,US Open,14,X Robbins,X Dinvilliers
1886-560,US Open,15,Morgan G Post,Morton S Paton
1886-560,US Open,16,Fiske Warren,Frederick Winslow Taylor
1886-560,US Open,17,Joseph Sill Clark,Godfrey Malbone Brinley
1886-560,US Open,18,Henry Warner Slocum Jr,Philip Shelton Sears
1886-560,US Open,19,Samuel Shaw,Ga Smith
1886-560,US Open,20,Robert Livingston Beeckman,Herbert Mason Sears
1886-560,US Open,21,Frederick S Mansfield,Mantell Fielding
1886-560,US Open,22,Charles A Chase,X Robbins
1886-560,US Open,23,Morgan G Post,Fiske Warren
1886-560,US Open,24,Howard Augustus Taylor,Walter Van Renssalaer Berry
1886-560,US Open,25,Joseph Sill Clark,Henry Warner Slocum Jr
1886-560,US Open,26,Howard Augustus Taylor,Samuel Shaw
1886-560,US Open,27,Robert Livingston Beeckman,Frederick S Mansfield
1886-560,US Open,28,Charles A Chase,Morgan G Post
1886-560,US Open,29,Howard Augustus Taylor,Joseph Sill Clark
1886-560,US Open,30,Robert Livingston Beeckman,Charles A Chase
1886-560,US Open,31,Robert Livingston Beeckman,Howard Augustus Taylor
1886-560,US Open,32,Richard Dudley Sears,Robert Livingston Beeckman
1887-540,Wimbledon,1,Herbert Bowes  Lyon,Michael Gallwey Mcnamara
1887-540,Wimbledon,2,Harry Grove,Herbert William Wrangham Wilberforce
1887-540,Wimbledon,3,Herbert Fortescue Lawford,Harry Sibthorpe Barlow
1887-540,Wimbledon,4,Oswald Milne,Ev Thompson
1887-540,Wimbledon,5,Ernest Renshaw,Patrick Bowes  Lyon
1887-540,Wimbledon,6,Ernest Wool Lewis,Frederick A Bowlby
1887-540,Wimbledon,7,Wilfred Milne,George Arnulph Montgomerie
1887-540,Wimbledon,8,Charles Lacy Sweet,William C Taylor
1887-540,Wimbledon,9,Harry Grove,Herbert Bowes  Lyon
1887-540,Wimbledon,10,Herbert Fortescue Lawford,Oswald Milne
1887-540,Wimbledon,11,Ernest Renshaw,Ernest Wool Lewis
1887-540,Wimbledon,12,Charles Lacy Sweet,Wilfred Milne
1887-540,Wimbledon,13,Herbert Fortescue Lawford,Harry Grove
1887-540,Wimbledon,14,Ernest Renshaw,Charles Lacy Sweet
1887-540,Wimbledon,15,Herbert Fortescue Lawford,Ernest Renshaw
1887-540,Wimbledon,16,Herbert Fortescue Lawford,William Charles Renshaw
1887-560,US Open,1,Hc Coulter,Wr Weeden
1887-560,US Open,2,Quincy Adams Shaw Jr,Ae Wright
1887-560,US Open,3,George Richmond Fearing Jr,Wilfred Lewis
1887-560,US Open,4,Ce Garrett,P Manchester
1887-560,US Open,5,Robert Livingston Beeckman,Mantell Fielding
1887-560,US Open,6,Howard Augustus Taylor,Oliver Samuel Campbell
1887-560,US Open,7,Nh Emmons,Wh Barnes
1887-560,US Open,8,Wl Thacher,W Cushman
1887-560,US Open,9,Frederick S Mansfield,Hc Coulter
1887-560,US Open,10,George Richmond Fearing Jr,Ce Garrett
1887-560,US Open,11,Henry Warner Slocum Jr,Robert Livingston Beeckman
1887-560,US Open,12,Howard Augustus Taylor,Ganson Depew
1887-560,US Open,13,Philip Shelton Sears,Fiske Warren
1887-560,US Open,14,Godfrey Malbone Brinley,Nh Emmons
1887-560,US Open,15,Wl Thacher,Frederick Winslow Taylor
1887-560,US Open,16,Joseph Sill Clark,Quincy Adams Shaw Jr
1887-560,US Open,17,Joseph Sill Clark,Frederick S Mansfield
1887-560,US Open,18,Henry Warner Slocum Jr,George Richmond Fearing Jr
1887-560,US Open,19,Howard Augustus Taylor,Philip Shelton Sears
1887-560,US Open,20,Wl Thacher,Godfrey Malbone Brinley
1887-560,US Open,21,Henry Warner Slocum Jr,Joseph Sill Clark
1887-560,US Open,22,Howard Augustus Taylor,Wl Thacher
1887-560,US Open,23,Henry Warner Slocum Jr,Howard Augustus Taylor
1887-560,US Open,24,Richard Dudley Sears,Henry Warner Slocum Jr
1888-540,Wimbledon,1,Willoughby James Hamilton,Ernest George Meers
1888-540,Wimbledon,2,Frederick A Bowlby,Tom Campion
1888-540,Wimbledon,3,William Charles Renshaw,Herbert Chipp
1888-540,Wimbledon,4,Harry Grove,Harry Sibthorpe Barlow
1888-540,Wimbledon,5,Charles Gladstone Eames,Alfred E Walker
1888-540,Wimbledon,6,Ernest Wool Lewis,Patrick Bowes  Lyon
1888-540,Wimbledon,7,Charles Hoadley Ashe Ross,Oswald Milne
1888-540,Wimbledon,8,Harry Stanley Scrivener,Michael Gallwey Mcnamara
1888-540,Wimbledon,9,Ernest Renshaw,George Richmond Mewburn
1888-540,Wimbledon,10,Herbert William Wrangham Wilberforce,Charles Lacy Sweet
1888-540,Wimbledon,11,Willoughby James Hamilton,Frederick A Bowlby
1888-540,Wimbledon,12,William Charles Renshaw,Harry Grove
1888-540,Wimbledon,13,Ernest Wool Lewis,Charles Gladstone Eames
1888-540,Wimbledon,14,Harry Stanley Scrivener,Charles Hoadley Ashe Ross
1888-540,Wimbledon,15,William C Taylor,Wentworth Gore
1888-540,Wimbledon,16,Frederick Lawrence Rawson,Athur George Ziffo
1888-540,Wimbledon,17,Ernest Renshaw,Herbert William Wrangham Wilberforce
1888-540,Wimbledon,18,Willoughby James Hamilton,William Charles Renshaw
1888-540,Wimbledon,19,Ernest Wool Lewis,Harry Stanley Scrivener
1888-540,Wimbledon,20,William C Taylor,Frederick Lawrence Rawson
1888-540,Wimbledon,21,Ernest Renshaw,Willoughby James Hamilton
1888-540,Wimbledon,22,Ernest Wool Lewis,William C Taylor
1888-540,Wimbledon,23,Ernest Renshaw,Ernest Wool Lewis
1888-540,Wimbledon,24,Ernest Renshaw,Herbert Fortescue Lawford
1888-560,US Open,1,Henry Warner Slocum Jr,Charles A Chase
1888-560,US Open,2,Henry Warner Slocum Jr,Wh Barnes
1888-560,US Open,3,Joseph Sill Clark,Flv Hoppin
1888-560,US Open,4,James Dwight,Frederick Winslow Taylor
1888-560,US Open,5,Emerson B Tuttle,Cf Stickney
1888-560,US Open,6,Cp Wilbur,C Beatty
1888-560,US Open,7,Oliver Samuel Campbell,Wd Waller
1888-560,US Open,8,Mantell Fielding,Fiske Warren
1888-560,US Open,9,George Winthrop Lee,Wr Weeden
1888-560,US Open,10,Philip Shelton Sears,Wl Jennings
1888-560,US Open,11,John A Ryerson,A Hubbard
1888-560,US Open,12,Butler B Lamb,Arthur L Rives
1888-560,US Open,13,Ha Taylor,Fa Kellogg
1888-560,US Open,14,Rb Hale,Godfrey Malbone Brinley
1888-560,US Open,15,Palmer E Presbry,Thomas Suffern Tailer
1888-560,US Open,16,Arthur L Williston,Valentine Gill Hall
1888-560,US Open,17,Ae Wright,John Brown
1888-560,US Open,18,Henry Warner Slocum Jr,Joseph Sill Clark
1888-560,US Open,19,James Dwight,Emerson B Tuttle
1888-560,US Open,20,Oliver Samuel Campbell,Cp Wilbur
1888-560,US Open,21,Philip Shelton Sears,George Winthrop Lee
1888-560,US Open,22,John A Ryerson,Butler B Lamb
1888-560,US Open,23,Ha Taylor,Rb Hale
1888-560,US Open,24,Arthur L Williston,Palmer E Presbry
1888-560,US Open,25,Ae Wright,Mantell Fielding
1888-560,US Open,26,Henry Warner Slocum Jr,James Dwight
1888-560,US Open,27,Ha Taylor,Arthur L Williston
1888-560,US Open,28,Philip Shelton Sears,John A Ryerson
1888-560,US Open,29,Oliver Samuel Campbell,Ae Wright
1888-560,US Open,30,Ha Taylor,Philip Shelton Sears
1888-560,US Open,31,Henry Warner Slocum Jr,Oliver Samuel Campbell
1888-560,US Open,32,Henry Warner Slocum Jr,Ha Taylor
1888-560,US Open,33,Henry Warner Slocum Jr,Richard Dudley Sears
1889-540,Wimbledon,1,George Whiteside Hillyard,Lyttleton Stewart Forbes Winslow
1889-540,Wimbledon,2,Frederick A Bowlby,Ernest George Meers
1889-540,Wimbledon,3,Harry Sibthorpe Barlow,Fa Darbishire
1889-540,Wimbledon,4,Harry Grove,Frederick Lawrence Rawson
1889-540,Wimbledon,5,Herbert William Wrangham Wilberforce,Wentworth Gore
1889-540,Wimbledon,6,Manliffe Francis Goodbody,Harold S Stone
1889-540,Wimbledon,7,William C Taylor,Alfred E Walker
1889-540,Wimbledon,8,William Charles Renshaw,Edward James Avory
1889-540,Wimbledon,9,Ernest Wool Lewis,Tom Campion
1889-540,Wimbledon,10,Willoughby James Hamilton,James Baldwin
1889-540,Wimbledon,11,George Whiteside Hillyard,Frederick A Bowlby
1889-540,Wimbledon,12,Harry Sibthorpe Barlow,Harry Grove
1889-540,Wimbledon,13,William Charles Renshaw,Herbert William Wrangham Wilberforce
1889-540,Wimbledon,14,Manliffe Francis Goodbody,William C Taylor
1889-540,Wimbledon,15,Herbert Fortescue Lawford,Arthur Westlake Andrews
1889-540,Wimbledon,16,Athur George Ziffo,William Herbert Cohen
1889-540,Wimbledon,17,Willoughby James Hamilton,Ernest Wool Lewis
1889-540,Wimbledon,18,Harry Sibthorpe Barlow,George Whiteside Hillyard
1889-540,Wimbledon,19,William Charles Renshaw,Manliffe Francis Goodbody
1889-540,Wimbledon,20,Herbert Fortescue Lawford,Athur George Ziffo
1889-540,Wimbledon,21,Harry Sibthorpe Barlow,Willoughby James Hamilton
1889-540,Wimbledon,22,William Charles Renshaw,Herbert Fortescue Lawford
1889-540,Wimbledon,23,William Charles Renshaw,Harry Sibthorpe Barlow
1889-540,Wimbledon,24,William Charles Renshaw,Ernest Renshaw
1889-560,US Open,1,Charles A Chase,Fos Reade
1889-560,US Open,2,Rb Hale,Arthur L Rives
1889-560,US Open,3,Rodmond Vernon Beach,Frederick Winslow Taylor
1889-560,US Open,4,Quincy Adams Shaw Jr,Ae Wright
1889-560,US Open,5,John A Ryerson,Arthur L Williston
1889-560,US Open,6,Wallace Percy Knapp,Mantell Fielding
1889-560,US Open,7,Deane Miller,Robert C Sands
1889-560,US Open,8,George Richmond Fearing Jr,Ww Reece
1889-560,US Open,9,Flv Hoppin,Sc Fox
1889-560,US Open,10,Frederick S Mansfield,Thomas Suffern Tailer
1889-560,US Open,11,Mr Wright,Ew Gould Jr
1889-560,US Open,12,Ernest George Meers,Charles Edward Sands
1889-560,US Open,13,Samuel Thompson Chase,George A Hurd
1889-560,US Open,14,Joseph Sill Clark,Wr Weeden
1889-560,US Open,15,Ha Taylor,Robert Palmer Huntington Jr
1889-560,US Open,16,Oliver Samuel Campbell,Ev Thompson
1889-560,US Open,17,Charles A Chase,Rb Hale
1889-560,US Open,18,Quincy Adams Shaw Jr,Rodmond Vernon Beach
1889-560,US Open,19,Wallace Percy Knapp,John A Ryerson
1889-560,US Open,20,Deane Miller,George Richmond Fearing Jr
1889-560,US Open,21,Frederick S Mansfield,Flv Hoppin
1889-560,US Open,22,Ernest George Meers,Mr Wright
1889-560,US Open,23,Joseph Sill Clark,Samuel Thompson Chase
1889-560,US Open,24,Oliver Samuel Campbell,Ha Taylor
1889-560,US Open,25,Quincy Adams Shaw Jr,Charles A Chase
1889-560,US Open,26,Wallace Percy Knapp,Deane Miller
1889-560,US Open,27,Ernest George Meers,Frederick S Mansfield
1889-560,US Open,28,Oliver Samuel Campbell,Joseph Sill Clark
1889-560,US Open,29,Quincy Adams Shaw Jr,Wallace Percy Knapp
1889-560,US Open,30,Oliver Samuel Campbell,Ernest George Meers
1889-560,US Open,31,Quincy Adams Shaw Jr,Oliver Samuel Campbell
1889-560,US Open,32,Henry Warner Slocum Jr,Quincy Adams Shaw Jr
1890-540,Wimbledon,1,Joshua Francis Pim,Oswald Milne
1890-540,Wimbledon,2,Harry Stanley Scrivener,Herbert William Wrangham Wilberforce
1890-540,Wimbledon,3,Wilberforce Vaughan Eaves,Frederick A Bowlby
1890-540,Wimbledon,4,William C Taylor,Frederick Lawrence Rawson
1890-540,Wimbledon,5,Willoughby James Hamilton,Wentworth Gore
1890-540,Wimbledon,6,George Richmond Mewburn,Athur George Ziffo
1890-540,Wimbledon,7,Wlifred Baddeley,Arthur Westlake Andrews
1890-540,Wimbledon,8,Herbert Fortescue Lawford,Archibald Thomson
1890-540,Wimbledon,9,Deane Miller,Harold Segerson Mahony
1890-540,Wimbledon,10,Ernest Wool Lewis,Horace Arthur Bruce Chapman
1890-540,Wimbledon,11,Ernest George Meers,Alfred E Walker
1890-540,Wimbledon,12,Herbert Baddeley,Ernest Renshaw
1890-540,Wimbledon,13,David Grainger Chaytor,Charles Lacy Sweet
1890-540,Wimbledon,14,George Whiteside Hillyard,Charles Hoadley Ashe Ross
1890-540,Wimbledon,15,Joshua Francis Pim,Manliffe Francis Goodbody
1890-540,Wimbledon,16,Harry Stanley Scrivener,Wilberforce Vaughan Eaves
1890-540,Wimbledon,17,Willoughby James Hamilton,William C Taylor
1890-540,Wimbledon,18,Wlifred Baddeley,George Richmond Mewburn
1890-540,Wimbledon,19,Deane Miller,Herbert Fortescue Lawford
1890-540,Wimbledon,20,Ernest Wool Lewis,Ernest George Meers
1890-540,Wimbledon,21,David Grainger Chaytor,Herbert Baddeley
1890-540,Wimbledon,22,Harry Sibthorpe Barlow,George Whiteside Hillyard
1890-540,Wimbledon,23,Joshua Francis Pim,Harry Stanley Scrivener
1890-540,Wimbledon,24,Willoughby James Hamilton,Wlifred Baddeley
1890-540,Wimbledon,25,Ernest Wool Lewis,Deane Miller
1890-540,Wimbledon,26,Harry Sibthorpe Barlow,David Grainger Chaytor
1890-540,Wimbledon,27,Willoughby James Hamilton,Joshua Francis Pim
1890-540,Wimbledon,28,Harry Sibthorpe Barlow,Ernest Wool Lewis
1890-540,Wimbledon,29,Willoughby James Hamilton,Harry Sibthorpe Barlow
1890-540,Wimbledon,30,Willoughby James Hamilton,William Charles Renshaw
1890-560,US Open,1,Hugh Tallant,Louis J Grant
1890-560,US Open,2,Mr Wright,C Bentley
1890-560,US Open,3,Joseph Sill Clark,Fw Smith
1890-560,US Open,4,Hm Billings Jr,S Glenn Walker
1890-560,US Open,5,Charles A Chase,Wk Fowler
1890-560,US Open,6,William P Herrick,Arthur L Rives
1890-560,US Open,7,Tp Borden,Daniel Kimball
1890-560,US Open,8,Marmadude D Smith,Flv Hoppin
1890-560,US Open,9,Wallace Percy Knapp,Fa Kellogg
1890-560,US Open,10,P Manchester,Emerson B Tuttle
1890-560,US Open,11,Jw Carver,Theodore Horton
1890-560,US Open,12,Ae Wright,Basil Spaulding De Garmendia
1890-560,US Open,13,Oliver Samuel Campbell,James Ford Coleman Huntington
1890-560,US Open,14,Swb Moorehead,Hm Wilder
1890-560,US Open,15,Eb Lamb,Ev Thompson
1890-560,US Open,16,John A Ryerson,Jh Hunt
1890-560,US Open,17,Edward L Hall Jr,Wb Dinsmore Jr
1890-560,US Open,18,Foxhall Parker Keane,Gerard P Herrick
1890-560,US Open,19,Philip Shelton Sears,Wp Metcalfe
1890-560,US Open,20,Cp Howland,Charles Edward Sands
1890-560,US Open,21,Fred Hovey,Aa Chase
1890-560,US Open,22,Clarence Hobart,George F Brown
1890-560,US Open,23,Malcolm G Chace,Deane Miller
1890-560,US Open,24,Valentine Gill Hall,Ew Gould Jr
1890-560,US Open,25,Hugh Tallant,Mr Wright
1890-560,US Open,26,Joseph Sill Clark,Hm Billings Jr
1890-560,US Open,27,Charles A Chase,William P Herrick
1890-560,US Open,28,Marmadude D Smith,Tp Borden
1890-560,US Open,29,Wallace Percy Knapp,P Manchester
1890-560,US Open,30,Jw Carver,Ae Wright
1890-560,US Open,31,Oliver Samuel Campbell,Swb Moorehead
1890-560,US Open,32,John A Ryerson,Eb Lamb
1890-560,US Open,33,Foxhall Parker Keane,Edward L Hall Jr
1890-560,US Open,34,Philip Shelton Sears,Cp Howland
1890-560,US Open,35,Robert Palmer Huntington Jr,Fred Hovey
1890-560,US Open,36,O Englestrom,Robert C Sands
1890-560,US Open,37,George Winthrop Lee,C Byrnes
1890-560,US Open,38,Clarence Hobart,Malcolm G Chace
1890-560,US Open,39,Valentine Gill Hall,Hugh Tallant
1890-560,US Open,40,Charles A Chase,Joseph Sill Clark
1890-560,US Open,41,Wallace Percy Knapp,Marmadude D Smith
1890-560,US Open,42,Oliver Samuel Campbell,Jw Carver
1890-560,US Open,43,John A Ryerson,Foxhall Parker Keane
1890-560,US Open,44,Robert Palmer Huntington Jr,Philip Shelton Sears
1890-560,US Open,45,George Winthrop Lee,O Englestrom
1890-560,US Open,46,Clarence Hobart,Valentine Gill Hall
1890-560,US Open,47,Wallace Percy Knapp,Charles A Chase
1890-560,US Open,48,Oliver Samuel Campbell,John A Ryerson
1890-560,US Open,49,Robert Palmer Huntington Jr,George Winthrop Lee
1890-560,US Open,50,Wallace Percy Knapp,Clarence Hobart
1890-560,US Open,51,Oliver Samuel Campbell,Robert Palmer Huntington Jr
1890-560,US Open,52,Oliver Samuel Campbell,Wallace Percy Knapp
1890-560,US Open,53,Oliver Samuel Campbell,Henry Warner Slocum Jr
1891-540,Wimbledon,1,Herbert William Wrangham Wilberforce,Manliffe Francis Goodbody
1891-540,Wimbledon,2,Wlifred Baddeley,Frank Stoker
1891-540,Wimbledon,3,Herbert Chipp,Ernest Wool Lewis
1891-540,Wimbledon,4,Wentworth Gore,Herbert Baddeley
1891-540,Wimbledon,5,Harold Segerson Mahony,Je Kingsley
1891-540,Wimbledon,6,Horace Arthur Bruce Chapman,Arthur John Chitty
1891-540,Wimbledon,7,Ernest Renshaw,William C Taylor
1891-540,Wimbledon,8,Harry Grove,Ernest George Meers
1891-540,Wimbledon,9,Wlifred Baddeley,Herbert Chipp
1891-540,Wimbledon,10,Harold Segerson Mahony,Wentworth Gore
1891-540,Wimbledon,11,Horace Arthur Bruce Chapman,George Richmond Mewburn
1891-540,Wimbledon,12,Joshua Francis Pim,Oswald Milne
1891-540,Wimbledon,13,Harry Sibthorpe Barlow,David Grainger Chaytor
1891-540,Wimbledon,14,Edward James Avory,Herbert William Wrangham Wilberforce
1891-540,Wimbledon,15,Ernest Renshaw,Harry Grove
1891-540,Wimbledon,16,Harold Segerson Mahony,Horace Arthur Bruce Chapman
1891-540,Wimbledon,17,Joshua Francis Pim,Harry Sibthorpe Barlow
1891-540,Wimbledon,18,Wlifred Baddeley,Edward James Avory
1891-540,Wimbledon,19,Wlifred Baddeley,Ernest Renshaw
1891-540,Wimbledon,20,Joshua Francis Pim,Harold Segerson Mahony
1891-540,Wimbledon,21,Wlifred Baddeley,Joshua Francis Pim
1891-540,Wimbledon,22,Wlifred Baddeley,Willoughby James Hamilton
1891-560,US Open,1,Gerard P Herrick,Arthur L Rives
1891-560,US Open,2,Samuel Thompson Chase,Wilmot Ernest Lane
1891-560,US Open,3,Robert Palmer Huntington Jr,Wh Barnes
1891-560,US Open,4,Fred Hovey,Wallace Percy Knapp
1891-560,US Open,5,Lr Parker,Stanley P Henshaw
1891-560,US Open,6,John W Nichols Jr,Em Church
1891-560,US Open,7,Hg Bixby,Nh Emmons
1891-560,US Open,8,Ha Colby,Ek Rowland
1891-560,US Open,9,Flv Hoppin,Fj Bentley
